-7.03822348 -0.18925780 1
3.32987044 -9.95427820 4
-5.56527481 -1.01834762 1
5.37394557 -9.41133745 2
-6.64942867 -2.42259825 1
-7.07092615 -6.03419971 3
-6.84868684 0.83625502 1
5.50175407 -8.32159750 2
3.72601279 -8.24508136 2
-6.49368677 -0.93317720 1
-5.86867011 -10.42713584 0
-6.23947186 -9.00992241 0
-6.31727538 -10.26225500 0
-4.10141130 -8.48232925 0
-4.07656372 0.56181115 1
-2.39238766 -9.07938296 0
3.52948833 -9.40573491 4
-9.25660614 -5.87773222 3
-6.71029074 0.42239097 1
-4.67826223 -9.47484616 0
3.57972850 -9.52652986 4
-9.33116581 -8.97235041 3
2.43253512 -10.18312993 4
-3.56353212 -10.74070267 0
4.50667659 -9.23661762 4
-5.58335095 -8.57283827 0
4.21573051 -10.15557992 4
3.90087499 -8.87514878 2
4.95908668 -10.09109934 2
2.69831705 -11.57130904 4
2.72320733 -9.44912793 4
-5.55476104 0.90678135 1
-6.23351447 -0.09233724 1
-6.57465061 -0.96938760 1
2.87384433 -9.75878041 4
-4.99648709 1.35136772 1
3.51531748 -9.72670549 4
-5.24240759 -9.27254191 0
-9.32367390 -7.56032210 3
-5.09846607 -10.70372142 0
2.90449425 -7.52727009 2
3.75960209 -10.90890358 4
-3.99830976 -11.19833978 0
-8.52084870 -6.78871289 3
-9.09768287 -6.36255330 3
4.06076956 -10.16766912 4
-5.51610054 -1.37248496 1
3.40615315 -10.54353589 4
-6.28217713 -0.53001621 1
-5.36851341 1.48633685 1
-8.48853090 -0.31305620 1
-6.63114152 -1.43801113 1
4.83632678 -8.77278020 4
-4.37227192 -10.65867943 0
-6.11724298 -10.28348690 0
-6.88135876 -0.33848708 1
1.53461257 -8.56233930 4
-5.75776419 -9.80190588 0
5.41226342 -8.01211717 2
-3.53299641 -10.31978551 0
4.78065659 -9.24027019 4
-6.69172988 -10.22858949 0
5.63968347 -10.55030317 4
-3.88293849 -9.26621648 0
-8.77402673 -6.83177031 3
3.96584001 -11.47982310 4
5.57607436 -9.38930913 2
-9.37166324 -7.36756955 3
4.00008293 -11.10300942 4
-5.02857187 -11.73238859 0
-5.20734439 -9.33194334 0
3.52306425 -8.47335306 2
-3.80039490 -8.45599787 0
-5.88660139 0.48802772 1
4.99373969 -8.01189467 4
-9.79229128 -7.16107908 3
-7.14229078 -1.26859678 1
1.94925345 -9.58212458 4
4.54079872 -8.72313891 4
-6.82000527 -1.80988078 1
-7.35794715 -7.50170323 3
5.58379157 -9.98985333 2
3.86990821 -9.21856646 4
4.81377049 -10.40412802 4
3.49557879 -8.59052344 4
-11.15110543 -8.24464659 3
2.64646333 -10.74587087 2
-5.25187603 0.69612509 1
5.63806980 -9.94431150 2
4.80625278 -10.26754548 2
-5.83436506 -10.15600842 0
-10.03311115 -7.76606043 3
4.57478948 -11.22958941 4
-5.91531712 0.18279576 1
5.33474723 -9.43951876 2
4.73178619 -8.45146409 2
-4.45035842 -10.06075437 0
-5.14036188 0.20779367 1
-5.77505603 -10.37870143 0
-12.14111925 -9.45799132 3
2.80850323 -8.92815341 4
3.95117747 -9.96435236 2
3.08466371 -9.47028702 4
-9.57090061 -8.08545197 3
3.98624323 -10.41344936 4
3.37187828 -9.76585656 4
-6.49941666 0.28633443 1
6.07636878 -10.31685990 2
-8.09194529 -5.58859140 3
3.09847579 -8.44777520 4
-9.95003461 -7.69273655 3
-6.08647395 -1.30023605 1
-5.76672570 -9.65396847 0
-5.55465664 -10.84177075 0
-10.38375997 -6.45215312 3
-8.18636772 -7.03084384 3
2.37873030 -10.10657361 4
-4.96254611 0.26227725 1
-4.21321188 -0.73061830 1
4.50662447 -8.73312535 2
3.41374506 -10.69761223 4
2.32946900 -8.18869755 2
-9.52135747 -6.70035786 3
-6.48383145 -0.36334402 1
5.76071477 -8.92976027 2
-9.88934942 -7.96736374 3
3.00206994 -10.41791531 4
2.19299016 -11.01843252 4
-5.29461231 -2.10707662 1
-9.34729865 -6.01169250 3
3.21717358 -11.74324446 2
-6.65212162 1.72084775 1
3.40574771 -10.48870496 4
4.19898172 -10.10088424 2
3.87486779 -9.36678780 4
-3.77337538 -0.10272326 1
-8.31094070 -0.95469269 1
3.46198002 -9.00593827 2
4.87762238 -10.45771622 4
-11.66848323 -7.02627896 3
-8.14681873 -5.59617041 3
-7.65327039 -7.28867403 3
-6.50737510 -10.69663025 0
4.36796393 -8.68244920 4
-4.39103230 -9.67931692 0
-3.90568091 -9.42402557 0
3.51751952 -9.79872739 4
-5.75398063 -11.11356172 0
2.64756735 -8.23070758 2
2.98594242 -7.95104050 4
-4.87901268 -9.31039055 0
4.88989825 -9.38092181 2
-6.61980005 -0.45064169 1
